embryo_id,latent_status,coverage,n_chromosomes,threshold_n_abnormal,bayes_n_abnormal,mean_abs_signal,sum_abs_signal,mean_posterior,sum_posterior,data_split
sim_1150,abnormal,6.450512406162847,22,1,0,0.24271253616926577,5.3396757957238465,0.13967452928409707,3.0728396442501356,evaluation
sim_1151,abnormal,9.012315078396183,22,1,1,0.28764027823043586,6.32808612106959,0.1804408045415751,3.9696976999146525,evaluation
sim_1152,normal,10.894025803272923,22,2,0,0.2818760018239368,6.201272040126609,0.18476708781046075,4.064875931830136,calibration
sim_1153,abnormal,7.607836020719383,22,1,0,0.296332473655311,6.519314420416842,0.15193255923429255,3.342516303154436,evaluation
sim_1154,normal,9.879524716157363,22,0,0,0.23082136597188702,5.0780700513815145,0.14044633483205934,3.0898193663053055,evaluation
sim_1155,abnormal,7.120625954060498,22,1,0,0.23501634928852333,5.170359684347513,0.13645041757495102,3.0019091866489225,evaluation
sim_1156,ambiguous,9.381043459952108,22,0,0,0.1751572197193233,3.853458833825113,0.12762509732052452,2.807752141051539,evaluation
sim_1157,ambiguous,14.118400023527398,22,1,0,0.2173792944211392,4.782344477265062,0.16764893147265963,3.688276492398512,evaluation
sim_1158,normal,9.982239632542413,22,1,0,0.20780105758360568,4.5716232668393255,0.1418277667968182,3.1202108695300006,evaluation
sim_1159,ambiguous,10.255194419574481,22,0,0,0.23597270098251696,5.191399421615373,0.14292234863232697,3.1442916699111936,evaluation
sim_1160,normal,9.695372072525085,22,1,0,0.20889739436201074,4.595742675964236,0.14069077386330256,3.0951970249926566,calibration
sim_1161,abnormal,7.165331306207643,22,0,0,0.2565020942820406,5.643046074204894,0.13927604474958152,3.0640729844907937,evaluation
sim_1162,ambiguous,4.465575557289733,22,3,0,0.2918871562500398,6.421517437500876,0.15869872553761633,3.491371961827559,evaluation
sim_1163,ambiguous,11.258524214261108,22,1,0,0.20489020692005486,4.507584552241207,0.14971836285486154,3.293803982806954,calibration
sim_1164,ambiguous,7.161025302742841,22,2,0,0.30051858370310214,6.611408841468247,0.1606220433561212,3.5336849538346664,evaluation
sim_1165,ambiguous,3.946365499504492,22,3,0,0.28566504423988076,6.284630973277377,0.14126695930894087,3.107873104796699,evaluation
sim_1166,abnormal,9.35670366842429,22,1,0,0.2778276612318864,6.112208547101501,0.17542062164986316,3.8592536762969893,calibration
sim_1167,ambiguous,6.8630967947029635,22,0,0,0.18651851084120977,4.103407238506615,0.12841828201599742,2.8252022043519434,evaluation
sim_1168,normal,10.053759602520362,22,0,0,0.27781267250337743,6.111878795074304,0.15897147510224063,3.497372452249294,calibration
sim_1169,ambiguous,8.864927473915015,22,0,0,0.17811182773226422,3.918460210109813,0.12597613562387,2.7714749837251396,calibration
sim_1170,abnormal,10.366380242117044,22,1,0,0.2742053629632296,6.032517985191051,0.17530465185225955,3.8567023407497105,evaluation
sim_1171,abnormal,14.148896084692176,22,3,1,0.3245933496050477,7.14105369131105,0.24869008648064736,5.4711819025742425,calibration
sim_1172,abnormal,7.0357055724413025,22,1,0,0.23389318805433887,5.145650137195455,0.15536512113994277,3.418032665078741,evaluation
sim_1173,normal,12.71868967747614,22,2,0,0.3184364747970778,7.005602445535712,0.2111356594347454,4.644984507564399,evaluation
sim_1174,abnormal,9.545062516668013,22,5,0,0.41598278157413865,9.151621194631051,0.2535112478438094,5.577247452563808,evaluation
sim_1175,abnormal,8.018033991195267,22,1,0,0.22420976709515575,4.932614876093426,0.13901751057515813,3.0583852326534786,evaluation
sim_1176,normal,7.939566474981868,22,0,0,0.302377231924208,6.6522991023325755,0.14788275683261076,3.2534206503174365,evaluation
sim_1177,abnormal,8.328529797229775,22,0,0,0.23720755665327709,5.218566246372096,0.13960238567203215,3.0712524847847074,calibration
sim_1178,abnormal,8.029909381634392,22,1,0,0.3053072464276457,6.716759421408205,0.1626243657397554,3.5777360462746186,evaluation
sim_1179,normal,6.312651328124114,22,2,0,0.26686239461832933,5.870972681603245,0.14841877445164442,3.265213037936177,evaluation
sim_1180,abnormal,8.143386880800833,22,3,1,0.3375551564379372,7.426213441634618,0.2202034956045387,4.844476903299851,evaluation
sim_1181,abnormal,11.792059142169512,22,1,0,0.259968718155108,5.7193117994123766,0.1695212148618042,3.729466726959692,calibration
sim_1182,abnormal,8.872036844516895,22,5,0,0.3749220852533348,8.248285875573366,0.21357598613092338,4.698671694880314,evaluation
sim_1183,abnormal,7.658176372989336,22,2,1,0.30906476972197977,6.7994249338835555,0.1800172494140616,3.9603794871093556,evaluation
sim_1184,normal,11.709655718469262,22,0,0,0.21384393943765426,4.704566667628394,0.1353562946946222,2.9778384832816887,calibration
sim_1185,ambiguous,7.280184708860846,22,1,0,0.30612786501798545,6.73481303039568,0.15390895287399445,3.385996963227878,calibration
sim_1186,abnormal,7.796568474090748,22,0,0,0.26885169107614276,5.9147372036751404,0.14628872417467412,3.2183519318428306,calibration
sim_1187,abnormal,10.903437899193491,22,5,0,0.37920968486467116,8.342613067022766,0.26254781407482647,5.776051909646182,calibration
sim_1188,abnormal,8.339734584391866,22,3,0,0.3149097465695567,6.928014424530248,0.19608035287901568,4.313767763338345,evaluation
sim_1189,normal,10.30155055429139,22,0,0,0.18020997032253883,3.964619347095854,0.12964395621726627,2.8521670367798575,calibration
sim_1190,abnormal,6.718385568741521,22,3,0,0.2664824822631568,5.862614609789449,0.1529349504082027,3.364568908980459,calibration
sim_1191,abnormal,8.004316738214454,22,3,0,0.38200899822365986,8.404197960920516,0.19353217714398416,4.257707897167651,evaluation
sim_1192,abnormal,14.102113541875596,22,2,0,0.32531141262682955,7.15685107779025,0.23286232376087085,5.122971122739159,evaluation
sim_1193,normal,9.531330012009384,22,0,0,0.28390872194514183,6.2459918827931205,0.15622835271859395,3.437023759809067,calibration
sim_1194,normal,13.348020084777694,22,0,0,0.2138471562747096,4.704637438043611,0.145225530524507,3.1949616715391542,evaluation
sim_1195,abnormal,6.95342350379541,22,2,0,0.3406292211701513,7.4938428657433285,0.16734211932518822,3.681526625154141,evaluation
sim_1196,abnormal,7.129966754944785,22,1,0,0.22670431424935764,4.987494913485868,0.15398018745470887,3.387564124003595,evaluation
sim_1197,normal,9.740372389575667,22,0,0,0.27250992535673585,5.995218357848189,0.15250269379983303,3.355059263596327,evaluation
sim_1198,ambiguous,13.575138015206939,22,0,0,0.17279195800380778,3.801423076083771,0.13268390431478916,2.9190458949253615,evaluation
sim_1199,normal,7.378523476297802,22,1,0,0.21463385066476226,4.72194471462477,0.13608100470055448,2.9937821034121987,calibration
sim_1200,abnormal,8.218607112163323,22,2,0,0.3246257869134954,7.141767312096899,0.16767857685226673,3.6889286907498677,calibration
sim_1201,ambiguous,13.319842718776894,22,3,1,0.3546427603473873,7.80214072764252,0.249492631707547,5.488837897566034,calibration
sim_1202,normal,11.890009422445011,22,0,0,0.23114956704469328,5.085290474983252,0.14579423474085762,3.2074731642988676,calibration
sim_1203,abnormal,9.308121179010074,22,0,0,0.1702295766196924,3.7450506856332324,0.12477279860704436,2.745001569354976,evaluation
sim_1204,normal,9.596585347347352,22,1,0,0.2662131867470779,5.856690108435714,0.16173074024262096,3.558076285337661,calibration
sim_1205,abnormal,12.916914440958005,22,2,0,0.23382983704322802,5.144256414951016,0.17662722962514882,3.885799051753274,calibration
sim_1206,ambiguous,18.94154535713961,22,0,0,0.21194585140326447,4.662808730871818,0.1696812423067909,3.7329873307494004,evaluation
sim_1207,abnormal,10.327538604720203,22,4,1,0.33669138293735956,7.40721042462191,0.22309092741149553,4.908000403052902,evaluation
sim_1208,ambiguous,11.988559940285233,22,0,0,0.23782496747312545,5.23214928440876,0.16303604568586053,3.5867930050889316,calibration
sim_1209,normal,10.510525988864105,22,0,0,0.1613349959341471,3.549369910551236,0.12657496415021197,2.784649211304663,calibration
sim_1210,normal,11.901047279850326,22,1,0,0.22091947085162927,4.860228358735844,0.15577159191961953,3.42697502223163,evaluation
sim_1211,abnormal,12.252463236966292,22,0,0,0.23367666149415017,5.1408865528713035,0.15051885160113204,3.311414735224905,calibration
sim_1212,abnormal,10.403216868643156,22,3,0,0.2863128565074434,6.298882843163755,0.1954769657273402,4.300493246001484,evaluation
sim_1213,normal,11.426110311466017,22,1,0,0.2066207281178574,4.5456560185928625,0.1449490596974302,3.188879313343464,evaluation
sim_1214,abnormal,12.002705817358823,22,1,0,0.22292985899121598,4.904456897806751,0.15194777086107247,3.3428509589435946,calibration
sim_1215,abnormal,16.040905011540993,22,1,1,0.2861890845412415,6.296159859907312,0.20269520032336452,4.45929440711402,calibration
sim_1216,normal,14.925994499084508,22,0,0,0.20451108664015796,4.499243906083476,0.15786086575088729,3.4729390465195205,calibration
sim_1217,normal,5.574376863988945,22,1,0,0.2059504060214993,4.530908932472984,0.13148179364824145,2.8925994602613114,calibration
sim_1218,ambiguous,8.120565961048738,22,0,0,0.2679849725635201,5.895669396397443,0.1402598737136646,3.0857172217006212,evaluation
sim_1219,ambiguous,24.2511995556171,22,1,1,0.2313840128611546,5.090448282945401,0.2226182218187169,4.8976008800117725,calibration
sim_1220,normal,13.387586555427028,22,1,0,0.2676932082156059,5.8892505807433295,0.18994528849071216,4.178796346795667,evaluation
sim_1221,ambiguous,5.228297447532418,22,1,0,0.27908608508420363,6.13989387185248,0.14022339185444152,3.084914620797713,evaluation
sim_1222,normal,11.159351339539713,22,0,0,0.19446826645641335,4.2783018620410935,0.12818994225812422,2.820178729678733,evaluation
sim_1223,normal,9.2643034840622,22,0,0,0.17885358532485132,3.934778877146729,0.12440120979054195,2.736826615391923,calibration
sim_1224,normal,16.396804729709288,22,2,1,0.22472648214986413,4.943982607297011,0.19923606059320476,4.383193333050505,calibration
sim_1225,ambiguous,8.143940990073913,22,1,0,0.23578877784210808,5.187353112526378,0.142608641817244,3.1373901199793677,calibration
sim_1226,normal,8.677083957642617,22,2,0,0.3100958313806807,6.822108290374976,0.1828000050750932,4.021600111652051,calibration
sim_1227,abnormal,17.284484323169913,22,1,1,0.19660972977858476,4.325414055128865,0.16894094491876135,3.7167007882127496,evaluation
sim_1228,ambiguous,7.942659691773024,22,0,0,0.16551372443834086,3.6413019376434987,0.12650387652183565,2.7830852834803843,calibration
sim_1229,abnormal,8.279083957577896,22,3,0,0.38069168512395524,8.375217072727017,0.20235652667303558,4.451843586806783,calibration
sim_1230,abnormal,6.80145423725194,22,0,0,0.268248110388838,5.901458428554436,0.14008461842803072,3.081861605416676,calibration
sim_1231,normal,7.23781292988475,22,1,0,0.25758255282,5.666816162039999,0.14341424589238247,3.1551134096324147,evaluation
sim_1232,ambiguous,6.307196552719078,22,1,0,0.19243558559292076,4.233582883044257,0.13161833770409012,2.8956034294899826,calibration
sim_1233,abnormal,11.691142748078326,22,0,0,0.20136186536303538,4.429961037986779,0.13609905632823063,2.994179239221074,evaluation
sim_1234,abnormal,8.455215715852205,22,2,0,0.316877079633668,6.971295751940696,0.18207903378605114,4.005738743293125,calibration
sim_1235,normal,14.360730084642158,22,0,0,0.2392334568161175,5.263136049954585,0.1685819203693115,3.708802248124853,evaluation
sim_1236,normal,8.661744083852327,22,5,0,0.37428892400041797,8.234356328009195,0.21426179693455127,4.713759532560128,calibration
sim_1237,abnormal,10.146941870521488,22,6,1,0.446474094178218,9.822430071920795,0.30452361248549975,6.6995194746809945,evaluation
sim_1238,ambiguous,7.743188903548668,22,1,0,0.24789213852920253,5.453627047642455,0.14451278963576214,3.179281371986767,calibration
sim_1239,abnormal,11.740017731604528,22,1,0,0.2870575372800642,6.315265820161414,0.19218227318173667,4.228010009998206,calibration
sim_1240,normal,17.393020214559247,22,0,0,0.1892190040864175,4.162818089901186,0.1524794966514204,3.3545489263312493,evaluation
sim_1241,ambiguous,11.01024393031786,22,1,0,0.22779739645601124,5.011542722032248,0.16948521638574898,3.7286747604864776,calibration
sim_1242,ambiguous,13.211590697655952,22,1,0,0.2471081601335506,5.436379522938113,0.15763076436494805,3.467876816028857,evaluation
sim_1243,normal,9.846875567583847,22,1,0,0.2210751729792305,4.863653805543071,0.14559264901749186,3.203038278384821,evaluation
sim_1244,normal,10.005060802161076,22,2,0,0.30893792823492017,6.7966344211682435,0.19239314135616498,4.23264910983563,calibration
sim_1245,normal,7.5457116223141245,22,0,0,0.2819570128986573,6.203054283770461,0.14328262859743324,3.1522178291435314,calibration
sim_1246,normal,7.155928368710078,22,1,0,0.2423167352003906,5.330968174408593,0.1396365306014983,3.0720036732329623,calibration
sim_1247,abnormal,5.729340256108507,22,1,0,0.27074979424151613,5.956495473313355,0.14576722907186168,3.206879039580957,calibration
sim_1248,abnormal,7.243300953754252,22,2,0,0.24817126312002125,5.459767788640467,0.1582476427173007,3.481448139780616,calibration
sim_1249,abnormal,12.422052759273605,22,0,0,0.20447645933935005,4.498482105465701,0.131972421732362,2.903393278111964,evaluation
sim_1250,normal,12.004284439342301,22,0,0,0.17385445316972636,3.82479796973398,0.12472559846974253,2.7439631663343356,evaluation
sim_1251,ambiguous,10.720940074657115,22,0,0,0.27574337422302947,6.066354232906648,0.1595859461819924,3.510890816003833,calibration
sim_1252,abnormal,10.59208207878562,22,0,0,0.21721332832383383,4.778693223124344,0.13570809081721383,2.9855779979787043,calibration
sim_1253,abnormal,10.285531318211374,22,1,0,0.27363052860364784,6.019871629280253,0.16294781186960453,3.5848518611312996,calibration
sim_1254,ambiguous,7.4912301541917445,22,1,0,0.2421762912808117,5.327878408177857,0.14148525429228734,3.1126755944303213,evaluation
sim_1255,abnormal,8.050874097880506,22,4,0,0.3977281297359066,8.750018854189944,0.2281526399654695,5.019358079240329,calibration
sim_1256,normal,12.353681391252282,22,0,0,0.20401086419554088,4.488239012301899,0.1341412585267114,2.951107687587651,calibration
sim_1257,abnormal,8.956456187806983,22,2,0,0.32726713698657695,7.199877013704693,0.2025669526318259,4.45647295790017,calibration
sim_1258,normal,10.81588400854,22,0,0,0.2158686632452082,4.74911059139458,0.1368305393870415,3.0102718665149135,evaluation
sim_1259,normal,8.372583165994232,22,0,0,0.21940854773055127,4.826988050072128,0.1351859781515611,2.974091519334345,calibration
sim_1260,ambiguous,5.9870631226771245,22,2,0,0.29524386585148615,6.495365048732695,0.15054263896108214,3.311938057143807,evaluation
sim_1261,normal,14.485434437509252,22,1,0,0.21190714497779353,4.661957189511457,0.16730850583793969,3.680787128434673,calibration
sim_1262,ambiguous,9.660340936197098,22,3,0,0.36206067923260743,7.965334943117364,0.19601691404748692,4.312372109044712,calibration
sim_1263,normal,9.115331340578507,22,0,0,0.23913181496803484,5.260899929296767,0.14036111177825333,3.0879444591215734,calibration
sim_1264,normal,11.58741501515468,22,0,0,0.20052711622063074,4.411596556853876,0.12679023967534547,2.7893852728576003,calibration
sim_1265,abnormal,20.929270036896057,22,3,2,0.2933606829176523,6.453935024188351,0.28458082202729484,6.260778084600487,evaluation
sim_1266,abnormal,10.119362429533453,22,2,0,0.27720522122524877,6.098514866955473,0.18271451594387533,4.019719350765257,calibration
sim_1267,abnormal,16.43615954018511,22,1,0,0.25589774813474664,5.629750458964427,0.18120278967942463,3.9864613729473417,evaluation
sim_1268,ambiguous,13.498320376916809,22,1,0,0.22569624087215834,4.965317299187483,0.18139929392892232,3.9907844664362915,evaluation
sim_1269,normal,8.371693914203057,22,0,0,0.25301408201243203,5.566309804273504,0.14440936372369195,3.1770060019212227,calibration
sim_1270,normal,12.505315383583332,22,1,1,0.25389119631570617,5.585606318945535,0.18861241536772233,4.149473138089891,calibration
sim_1271,abnormal,10.589741053575246,22,0,0,0.2381916281393744,5.240215819066236,0.15004446189675727,3.3009781617286604,evaluation
sim_1272,ambiguous,13.419929988739009,22,1,0,0.1912998105885528,4.208595832948162,0.15284740813015038,3.3626429788633083,evaluation
sim_1273,normal,12.618502788197503,22,0,0,0.23957226608166424,5.270589853796613,0.15645510344108093,3.4420122757037803,calibration
sim_1274,abnormal,8.738672819717616,22,0,0,0.25917282237758826,5.7018020923069415,0.14594968104155756,3.2108929829142667,evaluation
sim_1275,ambiguous,5.927960412768803,22,2,0,0.28795533617601854,6.335017395872408,0.1481731040019545,3.259808288042999,evaluation
sim_1276,ambiguous,11.640630923053436,22,0,0,0.1886376665387067,4.150028663851548,0.12966187945071245,2.8525613479156737,evaluation
sim_1277,abnormal,10.915202661252753,22,0,0,0.23763720120019224,5.22801842640423,0.1384681544425131,3.0462993977352877,calibration
sim_1278,normal,8.21846452633956,22,0,0,0.1435716746038209,3.1585768412840594,0.12241366028344702,2.6931005262358347,calibration
sim_1279,normal,12.284117967537366,22,0,0,0.19373989824571272,4.26227776140568,0.13419199928020709,2.9522239841645557,calibration
sim_1280,normal,9.215786233871293,22,1,0,0.2813787840951382,6.190333250093041,0.15484049613843415,3.4064909150455516,evaluation
sim_1281,ambiguous,17.371155350250774,22,0,0,0.17241554583508148,3.793142008371792,0.13655155818022804,3.004134279965017,calibration
sim_1282,abnormal,10.539733476989277,22,2,1,0.3252618624312306,7.155760973487074,0.21520626909266705,4.734537920038675,calibration
sim_1283,normal,8.697934687577227,22,0,0,0.2182578315807486,4.801672294776469,0.13693492730084128,3.012568400618508,evaluation
sim_1284,normal,15.707558316611163,22,0,0,0.22491728189956434,4.948180201790415,0.17596173143518754,3.8711580915741255,calibration
sim_1285,ambiguous,4.5552384332648295,22,3,0,0.3320918104840186,7.306019830648409,0.15057088414917774,3.31255945128191,evaluation
sim_1286,abnormal,9.421277651157455,22,3,0,0.3100539149221704,6.821186128287748,0.20025765140993734,4.405668331018622,calibration
sim_1287,normal,13.453932541145447,22,1,1,0.22991836022766082,5.058203925008538,0.17891399973091188,3.9361079940800616,calibration
sim_1288,abnormal,10.133050882552999,22,0,0,0.19774237210869308,4.350332186391248,0.13801189076634318,3.03626159685955,evaluation
sim_1289,normal,10.052642209326232,22,0,0,0.18137629030087743,3.9902783866193037,0.12239659486294825,2.6927250869848613,calibration
sim_1290,ambiguous,12.489738054092667,22,0,0,0.21390067131343782,4.705814768895632,0.13952544096717912,3.0695597012779405,evaluation
sim_1291,normal,6.362242267694108,22,2,0,0.28461648142045315,6.261562591249969,0.1526823734434748,3.3590122157564455,evaluation
sim_1292,ambiguous,8.465964151661606,22,1,0,0.20271809784335654,4.4597981525538435,0.13333743983869056,2.9334236764511927,evaluation
sim_1293,abnormal,8.617987027704372,22,2,0,0.29283550463507474,6.442381101971645,0.17136018267089892,3.7699240187597765,calibration
sim_1294,abnormal,8.809825595962105,22,1,0,0.2780707084356506,6.117555585584314,0.17249873278499217,3.7949721212698275,calibration
sim_1295,abnormal,13.841791442413005,22,0,0,0.18366585016705664,4.040648703675246,0.13998661090152306,3.0797054398335075,evaluation
sim_1296,ambiguous,8.332360626805853,22,0,0,0.2833074310868446,6.23276348391058,0.14784960876811473,3.2526913928985244,calibration
sim_1297,normal,9.387021815772759,22,1,0,0.2914362033382022,6.411596473440448,0.16447135284391187,3.6183697625660614,calibration
sim_1298,abnormal,7.574190131742053,22,2,0,0.3169929312861174,6.973844488294582,0.17344647126621904,3.8158223678568186,calibration
sim_1299,normal,5.63277645763009,22,2,0,0.2950412036638017,6.490906480603638,0.15590564838276974,3.4299242644209342,calibration
sim_1300,abnormal,18.98033285961408,22,1,0,0.2532402012479055,5.5712844274539215,0.22667003756344742,4.9867408263958435,calibration
sim_1301,abnormal,12.414783062092807,22,2,0,0.2529633030095865,5.565192666210904,0.18290423292586502,4.02389312436903,calibration
sim_1302,normal,9.04510981906449,22,0,0,0.18380108600650308,4.043623892143068,0.12206871896229013,2.685511817170383,calibration
sim_1303,abnormal,11.771836395319033,22,1,0,0.2958595956891444,6.508911105161176,0.199706754768593,4.393548604909046,evaluation
sim_1304,abnormal,10.162079459448966,22,2,0,0.3695638373019578,8.130404420643073,0.21390741759114798,4.705963187005255,calibration
sim_1305,abnormal,8.6669215625755065,22,1,0,0.27643040712909966,6.081468956840193,0.15701745611677564,3.454384034569064,evaluation
sim_1306,ambiguous,7.237198878735866,22,0,0,0.22764281224533314,5.008141869397329,0.13655048899932062,3.0041107579850537,evaluation
sim_1307,normal,8.553075316959879,22,1,0,0.25928262509198025,5.704217752023565,0.15485137070599747,3.4067301555319447,evaluation
sim_1308,normal,5.987995985255346,22,4,0,0.336134925052086,7.3949683511458915,0.17216043012049184,3.7875294626508205,calibration
sim_1309,abnormal,5.551380016932815,22,3,0,0.3611782509337728,7.945921520543002,0.15514040400502474,3.4130888881105443,calibration
sim_1310,ambiguous,5.58703452842904,22,1,0,0.2595060224822112,5.709132494608647,0.13802636662949094,3.0365800658488005,calibration
sim_1311,ambiguous,7.457468822703754,22,0,0,0.2339083067601541,5.14598274872339,0.13475658877277238,2.9646449530009926,evaluation
sim_1312,abnormal,9.592519982763585,22,1,0,0.2079325348200799,4.574515766041757,0.15328070945450423,3.372175607999093,evaluation
sim_1313,normal,6.94605047746886,22,3,0,0.30480182302432024,6.7056401065350455,0.16347210922384203,3.5963864029245247,calibration
sim_1314,normal,14.030153517023571,22,1,0,0.2171898164053568,4.77817596091785,0.1492762818120338,3.284078199864744,calibration
sim_1315,ambiguous,8.138191883304923,22,1,0,0.2400591080051354,5.281300376112979,0.14158272741326364,3.1148200030917996,evaluation
sim_1316,normal,7.650486870401743,22,0,0,0.20770658242524054,4.569544813355292,0.13275078321757608,2.920517230786674,calibration
sim_1317,ambiguous,10.44897942473862,22,0,0,0.21565988601687622,4.744517492371276,0.14194429855337232,3.122774568174191,calibration
sim_1318,ambiguous,9.7314145513841,22,0,0,0.19128025795049602,4.208165674910912,0.12581519321913395,2.767934250820947,evaluation
sim_1319,normal,6.833935182501649,22,2,0,0.24270962342225036,5.339611715289508,0.15532908733553763,3.417239921381828,evaluation
sim_1320,abnormal,14.876493940298616,22,2,0,0.2929045947289471,6.4439010840368365,0.2228102434561075,4.901825356034365,evaluation
sim_1321,normal,10.159160236114957,22,3,0,0.3724467132040178,8.193827690488392,0.21266631138888342,4.678658850555435,calibration
sim_1322,abnormal,14.561943817341245,22,2,0,0.2556227477599856,5.623700450719683,0.2004290392396478,4.409438863272252,evaluation
sim_1323,abnormal,12.192208329645164,22,4,1,0.35787917807600045,7.87334191767201,0.24968098995032814,5.492981778907219,evaluation
sim_1324,normal,13.383918270682532,22,1,1,0.22858103330167767,5.028782732636909,0.17278657669716088,3.8013046873375393,evaluation
sim_1325,abnormal,6.805459876614173,22,3,0,0.35573236567447725,7.826112044838499,0.17761242053246387,3.907473251714205,calibration
sim_1326,ambiguous,7.771726697474794,22,0,0,0.2565707672043485,5.644556878495667,0.1414519706151642,3.1119433535336123,calibration
sim_1327,normal,9.022320834961157,22,4,0,0.3023108289155587,6.650838236142292,0.1746603825523569,3.8425284161518523,calibration
sim_1328,normal,5.930412461589119,22,0,0,0.1833166163146826,4.032965558923017,0.129180869512645,2.8419791292781906,evaluation
sim_1329,normal,11.81107062178002,22,1,0,0.28321127459541023,6.230648041099025,0.17159392896085884,3.7750664371388947,calibration
sim_1330,ambiguous,11.211906979329752,22,1,0,0.22689529470995032,4.991696483618907,0.16458104476998686,3.620782984939711,evaluation
sim_1331,abnormal,10.050900262383902,22,5,0,0.4017743760650014,8.83903627343003,0.23988010284825723,5.277362262661659,evaluation
sim_1332,normal,5.762293686874237,22,3,0,0.2993326087007471,6.585317391416437,0.148237613275822,3.261227492068084,calibration
sim_1333,abnormal,8.42838510274906,22,1,0,0.26507560654751405,5.8316633440453085,0.16165448221127449,3.556398608648039,evaluation
sim_1334,abnormal,12.253195595343282,22,2,2,0.3017353312041902,6.638177286492184,0.22070070949916773,4.855415608981691,evaluation
sim_1335,normal,8.076468052830332,22,0,0,0.24606110262943517,5.413344257847574,0.13835932042584614,3.043905049368615,calibration
sim_1336,abnormal,9.700822204449294,22,2,0,0.2869945096621416,6.313879212567115,0.18223547072915677,4.0091803560414485,calibration
sim_1337,normal,10.458530814394573,22,1,0,0.2800386256326471,6.160849763918236,0.17028723331116088,3.7463191328455396,evaluation
sim_1338,abnormal,14.988849250837388,22,1,0,0.2419580837432437,5.323077842351362,0.2140061388295488,4.708135054250073,calibration
sim_1339,normal,10.082738376491157,22,0,0,0.1875003686094392,4.125008109407663,0.13319536790918948,2.9302980940021683,calibration
sim_1340,ambiguous,8.76085823292572,22,0,0,0.21072392834143874,4.635926423511652,0.13150618816114673,2.8931361395452284,calibration
sim_1341,normal,11.432287284196391,22,0,0,0.21370801085134913,4.7015762387296816,0.1400124694533043,3.080274327972695,calibration
sim_1342,normal,7.213522610135402,22,3,0,0.3238537985069574,7.124783567153062,0.17712632966183894,3.8967792525604565,evaluation
sim_1343,normal,3.9469368810839542,22,1,0,0.2673846787352892,5.882462932176362,0.137997533487464,3.0359457367242078,evaluation
sim_1344,abnormal,9.762055992822342,22,1,0,0.2541414497556954,5.591111894625299,0.15756592100486358,3.466450262106999,evaluation
sim_1345,normal,7.503777039990056,22,1,0,0.3396889024749591,7.4731558544491,0.18001536610839428,3.9603380543846742,calibration
sim_1346,ambiguous,7.571813357073673,22,1,0,0.2365590477176001,5.204299049787203,0.1413343316095772,3.1093552954106984,calibration
sim_1347,abnormal,16.30051689774802,22,0,0,0.18762596048778005,4.127771130731161,0.14602008506792974,3.212441871494454,evaluation
sim_1348,normal,12.177189077387434,22,6,1,0.5202397364500033,11.445274201900073,0.34262715126054344,7.537797327731955,calibration
sim_1349,normal,13.59278588981818,22,1,0,0.28112264227148087,6.184698129972579,0.18926841742721878,4.163905183398813,calibration
sim_1350,abnormal,17.409217561406837,22,3,2,0.29519806770628537,6.494357489538278,0.2491946105304546,5.4822814316700015,calibration
sim_1351,abnormal,7.010354290128262,22,1,0,0.2296575264859168,5.05246558269017,0.14107716163089606,3.1036975558797137,evaluation
sim_1352,abnormal,9.876331731025621,22,2,0,0.21854231413242395,4.807930910913327,0.16367581845498552,3.600868006009682,evaluation
sim_1353,normal,14.389140946853823,22,1,0,0.25085917366974964,5.5189018207344915,0.20308566949387752,4.467884728865306,calibration
sim_1354,ambiguous,11.21743212757028,22,2,0,0.316606514249215,6.965343313482729,0.21046455260787933,4.630220157373346,calibration
sim_1355,ambiguous,8.399756903054604,22,0,0,0.19402723033912106,4.268599067460663,0.12917936855444764,2.841946108197848,calibration
sim_1356,normal,9.773312933392466,22,1,0,0.24599845660559516,5.411966045323093,0.14983818780550748,3.2964401317211647,evaluation
sim_1357,normal,6.5260168020971765,22,0,0,0.20877886183129085,4.593134960288399,0.12817171863612647,2.8197778099947826,calibration
sim_1358,normal,13.84287200049749,22,0,0,0.1880832743421545,4.137832035527399,0.13988697385777024,3.0775134248709453,calibration
sim_1359,abnormal,13.336339272654083,22,0,0,0.19136053614566548,4.20993179520464,0.14216193225872262,3.1275625096918973,evaluation
sim_1360,normal,7.805304216262672,22,0,0,0.24874526899700009,5.472395917934002,0.14773163407300444,3.2500959496060977,calibration
sim_1361,ambiguous,16.67220915219075,22,0,0,0.20373616736921998,4.482195682122839,0.15616445073935367,3.435617916265781,evaluation
sim_1362,abnormal,15.774661226799333,22,1,0,0.25240679082059914,5.5529493980531806,0.19430991904759515,4.274818219047093,calibration
sim_1363,normal,5.949330829558088,22,0,0,0.224442593101609,4.937737048235397,0.1341411514898212,2.9511053327760663,calibration
sim_1364,ambiguous,18.328558629332157,22,0,0,0.17962424742063743,3.951733443254023,0.14436651365813288,3.1760633004789236,calibration
sim_1365,abnormal,9.114517977893346,22,2,0,0.3625235153109709,7.975517336841358,0.19978987698758802,4.395377293726937,evaluation
sim_1366,normal,16.20653368193433,22,1,1,0.2530130357467434,5.566286786428354,0.2066317945310562,4.545899479683237,evaluation
sim_1367,normal,5.455020089383892,22,2,0,0.35574431352530184,7.82637489755664,0.1570458292608826,3.455008243739417,calibration
sim_1368,normal,10.017604463290839,22,1,0,0.19880122098509068,4.373626861671995,0.1533045438500851,3.372699964701872,calibration
