embryo_id,latent_status,coverage,n_chromosomes,threshold_n_abnormal,bayes_n_abnormal,mean_abs_signal,sum_abs_signal,mean_posterior,sum_posterior,data_split,evaluation_label,classifier,rule_name,embryo_call
sim_0626,abnormal,9.902851035642717,22,1,0,0.2564413336733951,5.6417093408146926,0.1579203869475624,3.474248512846373,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0632,abnormal,9.894471985014588,22,1,0,0.21057370179689971,4.632621439531794,0.13930851366842528,3.064787300705356,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0633,normal,10.865062325309056,22,1,1,0.26284103126910335,5.782502687920274,0.18334868219631814,4.033671008319,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0636,ambiguous,11.460240313385773,22,0,0,0.22935797017897946,5.045875343937548,0.15036915329335124,3.308121372453727,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0638,abnormal,8.690882288714235,22,2,0,0.3179347435971189,6.994564359136615,0.18244483269038447,4.013786319188458,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0639,abnormal,20.356033477926772,22,1,0,0.28210059608533233,6.206213113877311,0.2901031633657283,6.382269594046021,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,abnormal
sim_0640,abnormal,6.6809732387342144,22,1,0,0.2801154871960829,6.162540718313825,0.15674780530663493,3.4484517167459683,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0641,ambiguous,9.10812229391614,22,0,0,0.26186385388110506,5.761004785384311,0.13998900605126335,3.0797581331277937,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0645,abnormal,11.667765940015363,22,1,0,0.26992967445271043,5.938452837959629,0.17556546941128257,3.862440327048217,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0647,ambiguous,13.958150220586028,22,1,0,0.2224193145266798,4.893224919586956,0.16114191534324207,3.5451221375513255,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0648,abnormal,5.904569217948011,22,1,0,0.27820606056595226,6.120533332450949,0.14582344570461828,3.208115805501602,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0651,ambiguous,17.453343161981095,22,1,0,0.1986656988208724,4.370645374059193,0.16934939240571195,3.725686632925663,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0652,abnormal,5.044818058119592,22,4,0,0.33459879743942567,7.361173543667364,0.1572665971336683,3.459865136940703,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0653,ambiguous,7.074664418781189,22,0,0,0.17391929969741107,3.8262245933430434,0.12729584595405097,2.8005086109891213,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0656,normal,8.333583742164738,22,3,0,0.3381938097984116,7.440263815565056,0.17245630571512235,3.7940387257326917,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0657,abnormal,5.65559596471256,22,3,1,0.3640774676945602,8.009704289280323,0.18411708277957534,4.050575821150657,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0660,ambiguous,4.542648669879769,22,1,0,0.2587562415469926,5.6926373140338375,0.13582969676355308,2.9882533287981676,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0663,abnormal,9.551988122299703,22,0,0,0.21329829030369693,4.692562386681333,0.13431242249690972,2.9548732949320136,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0665,normal,17.626610637012192,22,0,0,0.21075336438778486,4.6365740165312666,0.17341999197963417,3.815239823551952,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0666,abnormal,8.748800126625163,22,1,0,0.30604413379819473,6.732970943560284,0.16645191964875955,3.66194223227271,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0672,ambiguous,9.60979897367213,22,1,0,0.26990355953575224,5.937878309786549,0.16566191212072484,3.6445620666559466,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0673,abnormal,23.00805151042805,22,1,1,0.27674912296676285,6.0884807052687835,0.2967166532104304,6.527766370629468,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,abnormal
sim_0675,normal,8.031343722604522,22,0,0,0.2146629990919901,4.722585980023783,0.13225677817908785,2.9096491199399326,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0677,ambiguous,6.081103376006097,22,2,0,0.3028121149765446,6.661866529483982,0.15408886553084503,3.389955041678591,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0678,ambiguous,6.857014700467497,22,2,1,0.27904518345571483,6.138994036025727,0.1795141643391267,3.9493116154607875,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0682,normal,9.5700044119251,22,1,1,0.2482521371296667,5.461547016852667,0.1657254416380499,3.6459597160370976,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0684,abnormal,12.577299479667928,22,1,0,0.26461044102414627,5.821429702531218,0.18084465219581017,3.9785823483078238,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0688,normal,6.533910622068542,22,0,0,0.20337795916991167,4.474315101738057,0.12838390396211663,2.824445887166566,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0689,normal,16.81431547268839,22,1,1,0.3208901739399962,7.0595838266799165,0.27382855202820217,6.024228144620447,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,abnormal
sim_0692,abnormal,12.364933433378253,22,0,0,0.1820547081588427,4.005203579494539,0.14129616954037064,3.1085157298881536,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0697,abnormal,11.261784890720019,22,1,0,0.26129109465741984,5.748404082463236,0.16889807735626514,3.715757701837833,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0699,ambiguous,12.066098369499928,22,1,0,0.27518358940813226,6.0540389669789105,0.18546895689057016,4.0803170515925435,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0701,ambiguous,25.216917906269824,22,1,1,0.19838997226249436,4.3645793897748755,0.22764974706186233,5.0082944353609715,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,abnormal
sim_0705,ambiguous,8.75469818726164,22,0,0,0.21661537616401869,4.765538275608411,0.13443025883354892,2.9574656943380764,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0707,normal,6.059915876130028,22,0,0,0.21632321583734576,4.759110748421607,0.13559997548367217,2.9831994606407877,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0709,normal,9.049390899270062,22,1,0,0.2720052871692149,5.9841163177227275,0.16746815315993213,3.6842993695185067,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0710,abnormal,12.402607202948264,22,5,2,0.39580953625281506,8.707809797561932,0.2842802788187975,6.254166134013546,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,abnormal
sim_0711,abnormal,13.006267920328712,22,1,0,0.2552331918310707,5.615130220283555,0.18172117669463358,3.997865887281939,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0713,abnormal,7.3245682412709074,22,1,0,0.22911274441927926,5.040480377224144,0.14150309162102193,3.113068015662482,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0714,normal,21.571030717027625,22,2,2,0.334108035841015,7.350376788502331,0.32790584127479294,7.213928508045445,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,abnormal
sim_0716,ambiguous,10.33157037688838,22,0,0,0.19684036985331854,4.330488136773008,0.1280647328881318,2.8174241235389,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0718,normal,7.689561173797242,22,0,0,0.21857914183733096,4.808741120421281,0.13198713879401394,2.903717053468307,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0720,abnormal,11.79018116811165,22,2,0,0.25312474223175424,5.568744329098593,0.19140777818082336,4.210971119978114,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0723,normal,12.190296237313841,22,0,0,0.19595208728124794,4.3109459201874545,0.129221333051109,2.842869327124398,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0724,abnormal,5.780002040742841,22,0,0,0.26491611185838,5.8281544608843605,0.13842433115391156,3.045335285386054,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0725,normal,14.944518331634917,22,1,0,0.22174368823253912,4.87836114111586,0.17718314768447604,3.898029249058473,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0726,ambiguous,9.3573328396823,22,3,0,0.2912308479877436,6.40707865573036,0.170254396005448,3.745596712119856,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0727,normal,8.150671687097496,22,0,0,0.1472545131905294,3.239599290191647,0.12037986113648148,2.6483569450025928,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0730,normal,8.797491150271238,22,0,0,0.19006183729937073,4.181360420586156,0.1315313249252652,2.893689148355834,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0732,normal,8.098436408702005,22,2,0,0.28923043547162297,6.363069580375705,0.16508157166107032,3.6317945765435473,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0733,normal,7.243119263388632,22,1,0,0.24506039996685083,5.391328799270719,0.14134197753704952,3.1095235058150896,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0735,abnormal,9.755033079618944,22,1,0,0.213893231097876,4.705651084153272,0.15852045403054432,3.487449988671975,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0736,ambiguous,10.664450059809118,22,1,0,0.2674517549519239,5.8839386089423265,0.17663949677902863,3.8860689291386294,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0740,abnormal,11.561977557959901,22,0,0,0.2942773801199809,6.47410236263958,0.18283770283218984,4.022429462308176,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0742,normal,15.33619232037651,22,0,0,0.23671737140374036,5.207782170882288,0.17630716012025596,3.8787575226456315,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0743,abnormal,13.20598730848377,22,1,0,0.2640549288733745,5.80920843521424,0.17008501012284616,3.741870222702616,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0744,normal,8.370958811253672,22,2,0,0.22415627098931581,4.931437961764948,0.1517144739583931,3.3377184270846483,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0745,abnormal,11.447995690060187,22,1,0,0.3114652798929393,6.852236157644665,0.19938446497715034,4.386458229497308,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0746,abnormal,10.118848985760135,22,0,0,0.17783116426754478,3.9122856138859854,0.12411860948259956,2.73060940861719,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0747,normal,18.55490820323683,22,0,0,0.20912394264100628,4.600726738102138,0.15268410184729572,3.359050240640506,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0749,ambiguous,10.964591582542216,22,1,0,0.2916542372094775,6.416393218608505,0.16608890492868517,3.6539559084310738,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0751,abnormal,5.416591793391197,22,3,0,0.3898436959498732,8.576561310897212,0.1826487532007923,4.01827257041743,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0759,ambiguous,8.447591251099835,22,2,0,0.23530674129326307,5.176748308451788,0.15459442852342486,3.401077427515347,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0761,abnormal,14.832380301936185,22,1,1,0.2419634711169831,5.323196364573628,0.19419309522879855,4.272248095033568,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0763,abnormal,12.943455339085386,22,1,1,0.28851707338209165,6.347375614406016,0.20110007845978667,4.424201726115307,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0764,ambiguous,12.0814260269113,22,1,0,0.2720002311737587,5.984005085822691,0.177456401836397,3.9040408404007336,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0765,normal,9.516595447762494,22,2,0,0.2490698126660408,5.479535878652898,0.17243789616319125,3.7936337155902073,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0768,ambiguous,11.843008430792276,22,0,0,0.269181546986105,5.92199403369431,0.17043206185989657,3.7495053609177242,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0769,normal,15.599590854590952,22,1,0,0.24252490679351807,5.335547949457397,0.19261023139534275,4.23742509069754,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0771,normal,8.475608386803984,22,0,0,0.26912855562454335,5.920828223739954,0.14231027316457875,3.1308260096207325,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0772,ambiguous,9.023407256812492,22,0,0,0.22498431812770037,4.949654998809407,0.13186517581846577,2.9010338680062473,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0775,abnormal,12.100779783696051,22,1,0,0.3027875430858877,6.661325947889528,0.18950407958448204,4.169089750858605,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0776,normal,9.202744462075044,22,5,0,0.3679699441520779,8.095338771345714,0.2212805417320932,4.86817191810605,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,abnormal
sim_0778,ambiguous,10.205640086188584,22,1,0,0.2586193320304575,5.6896253046700656,0.1627367935416588,3.580209457916493,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0779,abnormal,9.480967630056917,22,0,0,0.1767985911961041,3.8895690063142907,0.1259474682547675,2.770844301604885,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0780,abnormal,8.642257876637407,22,1,0,0.3286306633677854,7.229874594091279,0.17743761929088395,3.9036276243994465,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0781,normal,8.144156720078799,22,1,0,0.2909753911459567,6.401458605211048,0.1567865531478398,3.4493041692524757,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0782,ambiguous,12.783479545468325,22,0,0,0.1923003896961104,4.230608573314429,0.1323127935039044,2.9108814570858965,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0784,normal,8.711757536912092,22,3,1,0.3155990751626944,6.943179653579277,0.19202870484488796,4.224631506587535,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0789,abnormal,6.848089900328166,22,1,0,0.18751973376886444,4.125434142915018,0.13483706142489313,2.966415351347649,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0790,abnormal,10.8251325680681,22,1,0,0.2242009036045313,4.9324198792996885,0.14752483061569258,3.2455462735452367,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0791,normal,9.656274493652738,22,0,0,0.16715997211494346,3.6775193865287563,0.12534275963311672,2.7575407119285678,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0792,normal,11.159076775518727,22,2,0,0.26734865747005604,5.881670464341233,0.18550540475569677,4.081118904625329,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0797,ambiguous,10.146220937400155,22,1,0,0.2694407102141189,5.927695624710616,0.1695236571181261,3.729520456598774,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0799,normal,13.792710023261208,22,0,0,0.18858799754580988,4.148935946007818,0.14291668873318397,3.144167152130047,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0800,normal,7.04803309224388,22,1,0,0.23444313769637426,5.157749029320234,0.14208534428649142,3.125877574302811,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0801,ambiguous,13.419216822921527,22,1,0,0.19418995793104893,4.272179074483076,0.1444391097533259,3.17766041457317,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0802,normal,6.768088624229061,22,2,0,0.2799736799763012,6.159420959478626,0.14771393933298416,3.2497066653256512,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0803,ambiguous,8.885982770163547,22,0,0,0.21406354708807715,4.709398035937697,0.13841776662478694,3.045190865745313,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0806,ambiguous,7.645886526251375,22,0,0,0.2139975032008848,4.707945070419465,0.12798697587143473,2.8157134691715644,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0809,normal,10.132499534419088,22,0,0,0.235207534656358,5.174565762439876,0.14755028426682928,3.246106253870244,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0810,ambiguous,5.329681581322581,22,1,0,0.24718828459604292,5.438142261112944,0.13520420697124907,2.97449255336748,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0811,normal,13.850168009516002,22,1,0,0.19877432937563413,4.37303524626395,0.17212387908954543,3.7867253399699994,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0812,ambiguous,12.42455969868344,22,0,0,0.1732451901479542,3.811394183254992,0.1246437803276205,2.742163167207651,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0814,ambiguous,9.819663003831728,22,1,0,0.2295809741422818,5.0507814311302,0.1484708747497743,3.266359244495035,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0817,abnormal,10.169709398834769,22,0,0,0.24495075405448627,5.388916589198698,0.1516836156872807,3.337039545120175,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0819,normal,22.447205503477306,22,0,0,0.24777471871046425,5.451043811630213,0.23951068537022535,5.269235078144958,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,abnormal
sim_0820,abnormal,13.369877346008286,22,3,0,0.2864037962300749,6.3008835170616475,0.21668629591441602,4.767098510117153,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,abnormal
sim_0821,abnormal,4.287812346717567,22,3,0,0.3290501070522748,7.239102355150045,0.14681140720447564,3.229850958498464,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0824,normal,8.029794388048431,22,0,0,0.20655418348473403,4.544192036664149,0.13006338399015435,2.861394447783396,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0829,abnormal,9.96606172624069,22,2,0,0.26412898450708167,5.810837659155797,0.17564255003735507,3.8641361008218116,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0836,ambiguous,10.483728734014349,22,1,0,0.22505542526093042,4.951219355740469,0.1617852696171848,3.5592759315780658,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0841,ambiguous,6.6792755049174035,22,1,0,0.2946525013182573,6.482355029001661,0.1482082271123096,3.2605809964708112,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0843,abnormal,12.181678882016488,22,2,2,0.3471333835022835,7.636934437050237,0.23775942879052436,5.230707433391536,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,abnormal
sim_0844,ambiguous,10.471703881925981,22,0,0,0.2208963684877387,4.859720106730251,0.13569268008763324,2.985238961927931,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0845,ambiguous,8.649569331191772,22,0,0,0.17130242936220005,3.768653445968401,0.12504304474493724,2.7509469843886194,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0846,abnormal,13.523140243759482,22,3,0,0.3088379142201911,6.794434112844204,0.23808978095230354,5.237975180950678,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,abnormal
sim_0848,abnormal,10.189349420787927,22,2,0,0.23732195344470908,5.2210829757836,0.1710284580446721,3.762626076982786,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0851,ambiguous,7.562334456457919,22,1,0,0.28482050120837443,6.266051026584238,0.151720188277695,3.33784414210929,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0853,normal,8.188153304309077,22,2,0,0.25073225942544625,5.516109707359818,0.15568541504392744,3.4250791309664037,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0854,abnormal,14.983036181014683,22,3,0,0.3033958795485653,6.6747093500684365,0.258081090790192,5.677783997384223,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,abnormal
sim_0856,ambiguous,15.366282511773107,22,1,0,0.25529029685368343,5.6163865307810354,0.1851183160734564,4.072602953616041,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0858,abnormal,9.886412308864077,22,1,0,0.31062830533678104,6.833822717409182,0.18094270010747043,3.9807394023643496,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0861,normal,9.85369390944015,22,1,0,0.25644847812328,5.64186651871216,0.16416478138945986,3.611625190568117,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0864,abnormal,6.928428373117684,22,1,0,0.22055943818877288,4.852307640153003,0.13419331019570588,2.9522528243055293,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0869,ambiguous,11.11929485967836,22,1,0,0.19761306811836088,4.34748749860394,0.14052460435114197,3.091541295725124,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0871,normal,17.61934522522719,22,0,0,0.17537131703731199,3.8581689748208636,0.15539546201532217,3.418700164337088,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0873,abnormal,5.415359621523861,22,2,0,0.3194039638266249,7.026887204185747,0.1486194505816152,3.269627912795534,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0876,abnormal,10.29245092606751,22,1,0,0.22963140385065103,5.0518908847143225,0.14887647612415558,3.275282474731423,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0877,normal,5.807823211004672,22,0,0,0.19971110975969786,4.393644414713353,0.1298776143917459,2.8573075166184094,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0881,ambiguous,8.008640464818571,22,1,0,0.22136218678264313,4.869968109218149,0.13918416209904824,3.0620515661790617,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0883,ambiguous,18.558240954535247,22,0,0,0.23255706125553482,5.116255347621767,0.19573124630657301,4.306087418744606,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0885,normal,6.353574126079467,22,1,0,0.20801822572854467,4.5764009660279825,0.13189505142996322,2.9016911314591907,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0886,abnormal,6.872966158261406,22,2,0,0.2173893277720392,4.782565210984862,0.1431323692450202,3.1489121233904442,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0887,normal,10.088515543941295,22,2,0,0.30561419573199183,6.72351230610382,0.19273306103410512,4.240127342750313,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0889,abnormal,12.374980965525426,22,1,0,0.2321024990719162,5.106254979582157,0.17209586161393756,3.7861089555066263,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0891,normal,9.81769171113825,22,0,0,0.16776018710126725,3.690724116227879,0.12479723371831687,2.745539141802971,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0892,normal,7.627561220994673,22,0,0,0.19858313050586565,4.368828871129044,0.12962562348233567,2.8517637166113845,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0894,normal,10.314134260498246,22,0,0,0.21730903143758923,4.780798691626964,0.15182162236180413,3.340075691959691,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0895,abnormal,23.493773794200937,22,0,0,0.2706208868053763,5.953659509718279,0.2791764800983547,6.141882562163803,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,abnormal
sim_0896,ambiguous,16.416070421639933,22,0,0,0.2851621058781834,6.273566329320034,0.19563122664619592,4.30388698621631,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0899,normal,12.376709571944845,22,1,0,0.23575410004843256,5.186590201065516,0.17122649913837565,3.766982981044264,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0900,abnormal,13.729532002561571,22,0,0,0.242858594670801,5.3428890827576225,0.1648464636013559,3.6266221992298298,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0902,abnormal,16.998456168093377,22,0,0,0.22531829737185025,4.957002542180705,0.18578050929513562,4.087171204492984,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0904,normal,13.228991561270869,22,0,0,0.22354405995069732,4.917969318915341,0.15016914356222763,3.3037211583690076,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0905,abnormal,8.865799404404452,22,1,0,0.2342172987154766,5.152780571740486,0.1428310808627247,3.142283778979943,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0908,ambiguous,20.958760280739085,22,0,0,0.1538233289211773,3.3841132362659008,0.11883664036489372,2.614406088027662,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0910,abnormal,13.119362199625936,22,4,3,0.385550127691844,8.482102809220567,0.2678549683124181,5.892809302873199,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,abnormal
sim_0913,ambiguous,6.165142100090709,22,1,0,0.2301588791488071,5.063495341273756,0.1406425880932523,3.094136938051551,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0914,normal,10.680672709939948,22,1,0,0.31904215665681596,7.018927446449951,0.1679851895405565,3.6956741698922433,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0916,ambiguous,16.375450761077676,22,0,0,0.236250251217788,5.197505526791336,0.18854407489738415,4.1479696477424515,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0918,normal,10.524463634780368,22,1,0,0.23351732465447833,5.137381142398524,0.14537131329570377,3.1981688925054828,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0919,ambiguous,6.134795108075391,22,0,0,0.22655737953265281,4.984262349718362,0.13092833708121998,2.8804234157868396,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0920,normal,4.821254870902264,22,2,0,0.2617446895412739,5.758383169908026,0.1414973914092312,3.1129426110030862,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0921,abnormal,12.347245734522478,22,2,1,0.25526983310411927,5.615936328290624,0.19730375829187122,4.340682682421167,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0922,ambiguous,7.5889039369145275,22,0,0,0.27366072981401923,6.0205360559084236,0.1434014550050507,3.154832010111115,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0923,ambiguous,10.304918132813127,22,2,0,0.27466264857149625,6.0425782685729175,0.1766219398402622,3.8856826764857684,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
sim_0927,ambiguous,14.003453779444964,22,0,0,0.25393078576798894,5.586477286895756,0.15933432544828524,3.505355159862275,evaluation,out-of-sample evaluation,bayesian,sum_posterior_signal,normal
