embryo_id,latent_status,n_affected,classifier,rule_name,embryo_call,truth_binary
sim_1059,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1060,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1061,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1062,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1063,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1064,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1065,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1066,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1067,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1068,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1069,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1070,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1071,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1072,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1073,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1074,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1075,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1076,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1077,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1078,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1079,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1080,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1081,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1082,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1083,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1084,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1085,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1086,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1087,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1088,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1089,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1090,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1091,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1092,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1093,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1094,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1095,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1096,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1097,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1098,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1099,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1100,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1101,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1102,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1103,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1104,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1105,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1106,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1107,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1108,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1109,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1110,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1111,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1112,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1113,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1114,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1115,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1116,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1117,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1118,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1119,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1120,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1121,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1122,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1123,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1124,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1125,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1126,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1127,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1128,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1129,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1130,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1131,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1132,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1133,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1134,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1135,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1136,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1137,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1138,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1139,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1140,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1141,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1142,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1143,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1144,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1145,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1146,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1147,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1148,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1149,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1150,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1151,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1152,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1153,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1154,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1155,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1156,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1157,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1158,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1159,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1160,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1161,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1162,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1163,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1164,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1165,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1166,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1167,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1168,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1169,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1170,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1171,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1172,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1173,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1174,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1175,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1176,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1177,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1178,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1179,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1180,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1181,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1182,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1183,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1184,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1185,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1186,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1187,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1188,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1189,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1190,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1191,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1192,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1193,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1194,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1195,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1196,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1197,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1198,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1199,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1200,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1201,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1202,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1203,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1204,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1205,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1206,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1207,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1208,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1209,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1210,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1211,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1212,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1213,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1214,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1215,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1216,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1217,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1218,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1219,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1220,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1221,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1222,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1223,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1224,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1225,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1226,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1227,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1228,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1229,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1230,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1231,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1232,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1233,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1234,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1235,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1236,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1237,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1238,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1239,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1240,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1241,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1242,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1243,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1244,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1245,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1246,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1247,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1248,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1249,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1250,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1251,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1252,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1253,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1254,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1255,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1256,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1257,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1258,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1259,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1260,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1261,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1262,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1263,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1264,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1265,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1266,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1267,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1268,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1269,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1270,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1271,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1272,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1273,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1274,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1275,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1276,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1277,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1278,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1279,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1280,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1281,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1282,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1283,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1284,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1285,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1286,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1287,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1288,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1289,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1290,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1291,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1292,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1293,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1294,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1295,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1296,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1297,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1298,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1299,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1300,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1301,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1302,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1303,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1304,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1305,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1306,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1307,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1308,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1309,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1310,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1311,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1312,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1313,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1314,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1315,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1316,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1317,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1318,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1319,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1320,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1321,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1322,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1323,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1324,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1325,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1326,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1327,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1328,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1329,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1330,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1331,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1332,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1333,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1334,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1335,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1336,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1337,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1338,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1339,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1340,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1341,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1342,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1343,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1344,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1345,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1346,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
